danceability;track_id;tempo;valence;artist_name;instrumentalness;album_id;key;speechiness;time_signature;duration_ms;mode;album_name;loudness;energy;liveness;album_release_date;acousticness
0.604;3vVSwkIqE7j6AaIxsxXzNA;137.821;0.791;Queen;0;58alCatewkjNm9IM1Ucj67;9;0.0393;4;169200;1;The Game (2011 Remaster);-3.879;0.876;0.242;1980-06-27;0.326
0.599;6xdLJrVj4vIXwhuG8TMopk;77.015;0.718;Queen;4.74e-06;58alCatewkjNm9IM1Ucj67;0;0.0421;4;163373;1;The Game (2011 Remaster);-6.887;0.761;0.349;1980-06-27;0.713
0.47;4w09y5LHv5vJDZO4hWS846;160.3;0.629;Queen;0;58alCatewkjNm9IM1Ucj67;11;0.0612;4;273013;1;The Game (2011 Remaster);-5.698;0.915;0.064;1980-06-27;0.323
0.796;0V7AVcMTaQqLKzxVloxWHj;135.249;0.642;Queen;0;58alCatewkjNm9IM1Ucj67;7;0.2;4;232120;1;The Game (2011 Remaster);-7.543;0.486;0.0314;1980-06-27;0.338
0.512;4tmERaVkzL7X64Oku4vDo0;80.075;0.201;Queen;0;58alCatewkjNm9IM1Ucj67;9;0.0282;4;213427;1;The Game (2011 Remaster);-6.937;0.5;0.0907;1980-06-27;0.828
0.685;4xSDpJJNXAUis65Ogl7f7i;136.817;0.866;Queen;0.0622;58alCatewkjNm9IM1Ucj67;9;0.0455;4;170040;0;The Game (2011 Remaster);-5.785;0.915;0.156;1980-06-27;0.00805
0.507;1pBFEy8cz0Fq4Pru0c4awd;81.632;0.328;Queen;0;58alCatewkjNm9IM1Ucj67;7;0.0269;3;229920;1;The Game (2011 Remaster);-6.8;0.452;0.109;1980-06-27;0.359
0.242;5hhXBS9O4FT1VmKjsgrrEV;156.706;0.281;Queen;0;5EgbL7EnLNXO999sc47gOl;5;0.0346;4;212533;1;The Game (Deluxe Edition 2011 Remaster);-5.772;0.7;0.122;1980-06-27;0.341
0.7;3U5Wd0Od6885VT3gsBSHKd;88.19;0.582;Queen;0.00275;5EgbL7EnLNXO999sc47gOl;0;0.149;4;258773;1;The Game (Deluxe Edition 2011 Remaster);-5.482;0.867;0.266;1980-06-27;0.139
0.933;0A63MgkTSVv7yF947dtgM5;109.967;0.748;Queen;0.312;5EgbL7EnLNXO999sc47gOl;5;0.161;4;214653;0;The Game (Deluxe Edition 2011 Remaster);-6.472;0.528;0.163;1980-06-27;0.112
0.604;2i7QbdFtFoV3IbExJ02yLl;137.821;0.791;Queen;0;5EgbL7EnLNXO999sc47gOl;9;0.0393;4;169200;1;The Game (Deluxe Edition 2011 Remaster);-3.879;0.876;0.242;1980-06-27;0.326
0.599;2guEcnmuY0fKEFCkCUvd0R;77.015;0.718;Queen;4.74e-06;5EgbL7EnLNXO999sc47gOl;0;0.0421;4;163373;1;The Game (Deluxe Edition 2011 Remaster);-6.887;0.761;0.349;1980-06-27;0.713
0.47;30O2ide6zIReF3lrdx3jT5;160.3;0.629;Queen;0;5EgbL7EnLNXO999sc47gOl;11;0.0612;4;273013;1;The Game (Deluxe Edition 2011 Remaster);-5.698;0.915;0.064;1980-06-27;0.323
0.796;7wlBA7Z60Lk7CkM1ekOnd2;135.249;0.642;Queen;0;5EgbL7EnLNXO999sc47gOl;7;0.2;4;232120;1;The Game (Deluxe Edition 2011 Remaster);-7.543;0.486;0.0314;1980-06-27;0.338
0.512;6CprdLYymIAasgOBsxdGUy;80.075;0.201;Queen;0;5EgbL7EnLNXO999sc47gOl;9;0.0282;4;213427;1;The Game (Deluxe Edition 2011 Remaster);-6.937;0.5;0.0907;1980-06-27;0.828
0.685;21PQR5EfetgYwyt0HsupNM;136.817;0.866;Queen;0.0622;5EgbL7EnLNXO999sc47gOl;9;0.0455;4;170040;0;The Game (Deluxe Edition 2011 Remaster);-5.785;0.915;0.156;1980-06-27;0.00805
0.507;3qbg9WeVhYGE7pCy3CwBJH;81.632;0.328;Queen;0;5EgbL7EnLNXO999sc47gOl;7;0.0269;3;229920;1;The Game (Deluxe Edition 2011 Remaster);-6.8;0.452;0.109;1980-06-27;0.359
0.248;1f5eGaw2daP033Hk93B1Mg;162.356;0.251;Queen;5.23e-05;5EgbL7EnLNXO999sc47gOl;7;0.0388;4;256693;1;The Game (Deluxe Edition 2011 Remaster);-6.239;0.643;0.902;1980-06-27;0.0244
0.5;4wJ5cTtCojUF7DZcUK9yzD;151.383;0.617;Queen;0.000231;5EgbL7EnLNXO999sc47gOl;7;0.0331;3;222693;1;The Game (Deluxe Edition 2011 Remaster);-8.399;0.565;0.305;1980-06-27;0.373
0.468;4Pu8RqVNvs5JvO1sasmIKl;78.148;0.553;Queen;0.00331;5EgbL7EnLNXO999sc47gOl;11;0.0261;4;152120;0;The Game (Deluxe Edition 2011 Remaster);-7.677;0.612;0.374;1980-06-27;0.605
0.472;5ZbXs3uwtNmFzy2yROHTe9;77.571;0.346;Queen;0;5EgbL7EnLNXO999sc47gOl;7;0.0364;3;89267;1;The Game (Deluxe Edition 2011 Remaster);-10.807;0.234;0.128;1980-06-27;0.639
0.318;5KyoOQOPlguX3xcpPJUCj9;92.627;0.289;Queen;0.0724;5EgbL7EnLNXO999sc47gOl;2;0.11;4;314787;0;The Game (Deluxe Edition 2011 Remaster);-5.751;0.968;0.825;1980-06-27;0.00141
0.129;07QjQWPqSwlcFwMg4BahVr;169.454;0.303;Queen;0.000324;2nwy2IT4YbOsZzwUKPb6Pq;9;0.0967;4;209760;1;Live Killers;-8.838;0.93;0.976;1979-06-22;2.64e-05
0.164;63M6ZPilvmW2oSA2dEZpAC;144.277;0.301;Queen;3.95e-05;2nwy2IT4YbOsZzwUKPb6Pq;9;0.108;4;184373;1;Live Killers;-8.46;0.951;0.982;1979-06-22;0.000113
0.343;2dLqK3Y94t7sXQLf0exWcd;137.11;0.329;Queen;0.00227;2nwy2IT4YbOsZzwUKPb6Pq;2;0.0796;4;212200;1;Live Killers;-9.209;0.761;0.494;1979-06-22;0.0657
0.526;4UArDeIi3ACYE4jZvGkx3g;124.833;0.785;Queen;0.000138;2nwy2IT4YbOsZzwUKPb6Pq;10;0.0379;4;119293;1;Live Killers;-12.183;0.531;0.233;1979-06-22;0.223
0.339;06fuPCln9X1NRTsaYQ9ubM;88.91;0.666;Queen;0;2nwy2IT4YbOsZzwUKPb6Pq;8;0.0401;4;88907;1;Live Killers;-10.425;0.668;0.431;1979-06-22;0.376
0.243;2txOJg8tJGZ1XfrJ6mZR71;156.241;0.326;Queen;0.000103;2nwy2IT4YbOsZzwUKPb6Pq;7;0.083;3;121893;1;Live Killers;-9.089;0.855;0.532;1979-06-22;0.00104
0.3;6AAta6Pj625ti3VlUajvGF;151.85;0.0981;Queen;0.000251;2nwy2IT4YbOsZzwUKPb6Pq;8;0.164;4;271240;1;Live Killers;-11.382;0.663;0.824;1979-06-22;0.426
0.44;2zJQGbg4s3vhgPBlYrN2No;128.265;0.66;Queen;0;2nwy2IT4YbOsZzwUKPb6Pq;0;0.0338;3;127227;1;Live Killers;-10.264;0.709;0.701;1979-06-22;0.0276
0.239;2QCbv7udWN0Z3jldqerUQe;149.502;0.118;Queen;0.0183;2nwy2IT4YbOsZzwUKPb6Pq;6;0.169;4;522107;0;Live Killers;-10.434;0.85;0.864;1979-06-22;0.0122
0.547;16QLNG8cvyblZ2lEczuP4J;92.635;0.362;Queen;0;2nwy2IT4YbOsZzwUKPb6Pq;7;0.0734;4;222293;0;Live Killers;-12.599;0.384;0.804;1979-06-22;0.555
0.23;6HsHLz6OGD82eUpOL3AFJR;80.085;0.268;Queen;2.42e-06;2nwy2IT4YbOsZzwUKPb6Pq;2;0.0793;4;299200;1;Live Killers;-11.747;0.616;0.831;1979-06-22;0.742
0.482;1a2s1bYbQ7U65nLplzU9i2;104.496;0.601;Queen;0;2nwy2IT4YbOsZzwUKPb6Pq;7;0.0533;4;206507;1;Live Killers;-10.358;0.705;0.956;1979-06-22;0.0316
0.298;2lCZ8t5RErHD5nnKVMNyui;150.139;0.378;Queen;0.000251;2nwy2IT4YbOsZzwUKPb6Pq;3;0.138;4;241960;1;Live Killers;-8.679;0.919;0.984;1979-06-22;0.011
0.433;5924F4dtwz1VZC5KnrSRoV;159.465;0.187;Queen;0.000558;2nwy2IT4YbOsZzwUKPb6Pq;9;0.149;4;268360;0;Live Killers;-10.337;0.893;0.704;1979-06-22;0.00542
0.209;1nb96ekMEEwPHvtvuCqpU1;170.577;0.473;Queen;0.00446;2nwy2IT4YbOsZzwUKPb6Pq;9;0.0422;4;315533;1;Live Killers;-11.586;0.677;0.934;1979-06-22;0.00417
0.347;5hc5UDWy0tqAAJXzyR4RGu;151.445;0.22;Queen;0.369;2nwy2IT4YbOsZzwUKPb6Pq;4;0.174;4;733933;0;Live Killers;-12.432;0.692;0.99;1979-06-22;0.0763
0.255;0ukv3U1ui6tntT21ON0fsK;74.518;0.216;Queen;0.0152;2nwy2IT4YbOsZzwUKPb6Pq;3;0.0665;4;352040;1;Live Killers;-12.672;0.605;0.99;1979-06-22;0.0601
0.236;6VUiu0Rraww71ChsavlzSL;150.598;0.096;Queen;0.164;2nwy2IT4YbOsZzwUKPb6Pq;9;0.0838;4;221560;1;Live Killers;-9.031;0.902;0.956;1979-06-22;0.000542
0.342;0k07dVYoaRNIU3RFWf3GHY;99.027;0.1;Queen;0.872;2nwy2IT4YbOsZzwUKPb6Pq;7;0.0596;4;215373;1;Live Killers;-9.824;0.905;0.904;1979-06-22;1.03e-05
0.321;6GEY1RuXqOUxYIQegtCbVZ;178.284;0.0695;Queen;1.17e-06;2nwy2IT4YbOsZzwUKPb6Pq;5;0.0574;4;169000;1;Live Killers;-9.966;0.86;0.735;1979-06-22;0.0104
0.345;2YZ3wCADFhd5DuMBTRstQg;99.067;0.22;Queen;0;2nwy2IT4YbOsZzwUKPb6Pq;7;0.0465;3;207333;0;Live Killers;-10.453;0.627;0.998;1979-06-22;0.0139
0.221;2Ni7uPbBzKf3x0GYqoNYKe;53.536;0.315;Queen;0.857;2nwy2IT4YbOsZzwUKPb6Pq;2;0.0877;4;92200;0;Live Killers;-12.912;0.632;0.834;1979-06-22;0.652
0.595;3uaVLkgDqlYy153yFBUVtl;152.742;0.507;Queen;2.64e-06;2yuTRGIackbcReLUXOYBqU;5;0.123;4;181027;0;Jazz (2011 Remaster);-9.902;0.628;0.0709;1978-11-10;0.48
0.332;6IAVxNFi1W88UhDeyvOsdo;88.522;0.397;Queen;6.51e-06;2yuTRGIackbcReLUXOYBqU;2;0.0491;4;255600;1;Jazz (2011 Remaster);-7.679;0.683;0.342;1978-11-10;0.0322
0.574;6VH7sh6fC6YPi297UC2Fkg;80.8;0.206;Queen;0;2yuTRGIackbcReLUXOYBqU;3;0.031;4;193147;1;Jazz (2011 Remaster);-9.842;0.478;0.243;1978-11-10;0.211
0.463;5CTAcf8aS0a0sIsDwQRF9C;84.28;0.639;Queen;0;2yuTRGIackbcReLUXOYBqU;3;0.0683;4;180813;1;Jazz (2011 Remaster);-6.438;0.671;0.0947;1978-11-10;0.0626
0.427;5HJiNvg6s7ovq5kPrztHKp;140.444;0.651;Queen;0.00607;2yuTRGIackbcReLUXOYBqU;2;0.0681;4;255187;1;Jazz (2011 Remaster);-5.434;0.774;0.358;1978-11-10;0.0021
0.521;00ITtxUozN0vifE2uYvtqn;104.708;0.584;Queen;0.00105;2yuTRGIackbcReLUXOYBqU;11;0.197;4;181693;0;Jazz (2011 Remaster);-4.826;0.902;0.737;1978-11-10;0.0164
0.31;3OCQ5ybKASY4EIb4i9hsd7;143.736;0.404;Queen;0.000136;2yuTRGIackbcReLUXOYBqU;11;0.288;4;203347;0;Jazz (2011 Remaster);-4.56;0.954;0.237;1978-11-10;0.00706
0.517;06UXtRLTF6kdMSM3uaVCCU;115.076;0.4;Queen;1.96e-06;2yuTRGIackbcReLUXOYBqU;2;0.0306;4;149253;1;Jazz (2011 Remaster);-7.148;0.469;0.128;1978-11-10;0.427
0.607;0TpWjIOuNMnpuRjriPbGiF;91.684;0.414;Queen;0;2yuTRGIackbcReLUXOYBqU;9;0.0346;4;210147;1;Jazz (2011 Remaster);-7.616;0.369;0.419;1978-11-10;0.831
